# Hipparcos bright-star supplement — generated by hipparcos-gaia-match
# Position propagated from Hipparcos epoch (J1991.25) to ref_epoch J2015.00 via Hipparcos PM.
# fitted_g_mag uses G ≈ +0.3780 +0.9685*Hp -0.5216*(B-V) when B-V is present,
# else the fallback G ≈ +0.1472 +0.9499*Hp.
hip,ra,dec,parallax_mas,pmra_mas_yr,pmdec_mas_yr,b_v,fitted_g_mag
30827,97.142039,30.492971,2.0900,0.3400,-14.9500,0.7790,5.5405
5377,17.195703,47.043374,3.6800,30.9100,5.8400,1.2710,8.3830
29527,93.307356,-30.086226,6.7800,-13.8100,2.5600,0.1980,8.0129
106284,322.903784,42.700750,2.1700,-0.5100,-1.4800,-0.0360,7.3893
16599,53.412450,54.974850,14.7100,-41.3100,-1.6300,0.1140,6.1101
10366,33.403729,51.065107,16.3900,347.4300,-170.7900,0.9260,5.0377
29673,93.774883,-71.702544,31.9500,-15.0400,53.6100,0.5620,6.4962
15840,51.009902,-69.624530,5.4800,22.0800,18.3500,0.4820,6.0731
39115,120.042626,-16.953501,6.7700,-28.8000,-13.4400,0.9800,6.6656
21289,68.518560,45.635758,0.2700,-0.6400,-6.0400,0.3800,7.6371
69493,213.420823,-0.846042,17.9400,207.4200,-139.0900,0.4890,5.8273
113561,345.021231,56.945361,-0.1500,-2.9400,-3.0900,1.0110,4.7899
86025,263.702935,-34.909037,1.1100,-5.4100,-8.9400,0.1380,8.1023
101090,307.380624,-22.391696,6.1400,8.2300,-30.9100,1.5430,5.5100
84938,260.389315,16.731164,4.3900,-6.4600,-15.5000,1.6080,5.6892
44038,134.520643,-3.577950,2.8200,-12.6100,-1.8300,1.4350,7.0384
61008,187.551394,-53.606586,1.7200,-11.5800,-1.5600,0.0590,8.6956
10763,34.627181,-4.869562,1.8200,-11.6700,-3.4300,0.8180,7.7767
78540,240.518568,-51.120835,4.5100,-11.8800,-15.3800,-0.0030,6.5585
5822,18.672890,-57.384012,2.1300,25.6100,-8.0300,1.3480,6.8514
68385,209.982835,-35.610624,2.2200,4.0600,1.0600,1.3510,8.2444
103068,313.240547,10.995838,6.4800,15.9300,-51.6500,0.5740,8.0783
4093,13.133961,-20.996639,14.2100,129.3500,-87.8300,0.6540,7.6298
15520,49.997083,65.652233,4.0700,11.2700,-14.3200,-0.1080,5.0250
79953,244.796587,49.038298,5.1100,-21.3500,33.4000,1.3690,5.4071
93425,285.412217,-36.890819,7.3500,1.5500,-26.6500,0.1210,7.3074
28529,90.331131,-70.012578,4.9500,43.4400,110.6100,0.3760,8.0557
99324,302.405008,33.410860,4.1900,5.6000,0.4300,0.0340,7.9338
53035,162.772310,-3.092713,6.3400,-54.0600,-10.9200,1.4750,5.3711
80913,247.846670,-55.939851,1.4800,-0.4000,-6.6300,0.0930,8.0290
72262,221.658835,-43.163260,2.7300,0.7900,-9.8600,1.3350,8.0494
83429,255.780152,-58.547296,5.1300,13.4700,-15.0000,0.6260,7.3829
103861,315.671822,26.508026,4.3600,-0.5800,-9.3100,1.7000,6.4547
105020,319.079804,31.357560,3.8300,1.9300,-4.5200,0.1350,8.1911
96204,293.441776,5.465609,3.8000,-5.1100,-23.6700,1.4710,5.7606
104014,316.092702,31.670472,6.6800,29.4200,-25.7100,0.3850,8.3415
43798,133.801870,-18.241160,7.6700,17.8700,7.1100,1.3270,5.2546
117105,356.109023,-70.489971,21.7700,245.1900,61.3100,0.9100,5.7724
29307,92.677355,-73.012943,7.4800,-28.0400,29.8300,0.1660,7.6907
52117,159.717757,-53.602795,2.4700,-20.2100,8.3400,-0.0880,8.1040
108236,328.909687,-21.140095,3.9500,-38.2000,-30.0700,1.4810,6.4721
4221,13.459683,11.122429,3.0900,-0.9400,-17.4700,0.9480,8.2609
23467,75.679114,-71.314256,5.0800,-3.5400,10.6800,0.9960,4.9915
66611,204.809440,-48.997436,1.7300,-91.9100,-0.6500,1.1830,7.1215
1381,4.316113,54.980692,3.2700,3.1700,-5.0300,0.0460,8.0341
64323,197.758998,-45.869603,10.7800,-120.4400,6.0100,0.5160,8.3797
84897,260.259703,-42.102375,2.3800,4.7100,-2.6600,0.2170,8.7003
53769,165.032243,-55.666656,4.3600,-29.0500,17.4300,0.3800,8.6250
65377,200.976137,-46.200138,13.0900,17.0400,-0.1500,0.5180,8.3400
47464,145.135658,-23.352191,0.3200,-20.2500,13.1900,1.5890,7.6457
26348,84.151488,-35.060969,4.7300,11.1300,57.2800,1.3660,6.3287
104355,317.111537,56.104516,4.9800,11.0500,9.9100,0.1690,8.0378
102398,311.250962,12.726719,13.1800,-11.1100,-4.6500,0.4540,7.9472
52452,160.837248,4.747532,4.6800,19.6900,-32.9600,1.1680,5.3569
74497,228.353960,-70.673205,1.8200,-41.8000,-15.5400,1.4500,7.7667
101265,307.889886,42.203921,2.6600,5.8700,2.2800,-0.0400,8.6891
34792,108.042267,-59.839371,2.2400,-3.9800,8.6900,-0.0300,8.1900
36258,111.996454,-29.155886,4.8400,-10.1200,2.3200,-0.0480,5.7781
93929,286.890901,34.393102,0.8500,1.5100,1.4900,0.3530,7.1186
348,1.090952,12.957699,16.7900,317.8000,97.6400,0.6400,8.3732
28970,91.710539,-67.283304,3.4000,-6.8100,7.9300,1.3630,6.1559
78893,241.581589,67.810395,11.9200,-35.9400,62.6500,-0.0190,5.6565
101359,308.133905,34.920748,9.3600,48.7000,43.7100,0.6290,7.9140
47943,146.541875,6.708456,3.1300,5.6800,-24.0300,1.6390,5.1403
37474,115.378359,-62.357131,0.9600,-27.3900,29.4700,1.4370,7.8509
32905,102.841493,-32.183650,6.6600,5.2700,5.1600,0.0570,7.6604
78347,239.961369,-80.178048,4.2800,12.8500,-2.9100,0.3830,8.4394
79654,243.815307,-0.638310,2.6100,-6.3100,1.3200,1.1070,7.2870
66984,205.916947,-42.067539,2.0500,-13.4900,-4.3100,-0.0750,6.1893
82277,252.178320,-55.433878,-0.1300,-4.9300,-17.2900,1.4410,7.5389
25143,80.709576,41.029273,10.8700,-12.4900,2.9400,0.1270,5.6772
73174,224.332535,-32.833787,7.5200,-32.6900,-17.8100,0.1010,7.2984
26091,83.466607,-29.849206,3.5000,-0.4300,4.5000,-0.0160,6.7009
78117,239.265415,-48.162644,20.2200,-104.9000,-109.7600,0.3810,6.2904
107339,326.105831,46.862929,20.9000,-11.7500,23.7800,0.4130,6.5643
41168,125.995401,-32.896870,1.1000,-5.4300,4.4900,-0.1400,7.3854
40941,125.334470,-1.602161,6.7700,-10.6000,-30.3800,0.0230,6.6805
56086,172.448403,-67.077612,1.9600,-3.2300,-7.2200,0.0090,8.4602
24223,78.014780,42.399310,1.6500,1.1100,-2.6000,0.0220,8.2984
54974,168.848421,-11.588309,4.5600,19.6400,-30.5100,1.5890,6.1930
50018,153.178622,-64.216352,4.4700,-15.1500,11.9900,0.9000,8.0051
30542,96.304673,11.683741,-0.2700,-0.9600,-0.2600,0.2960,7.7875
29739,93.945871,4.283618,2.8500,-4.4900,-4.3100,-0.1640,6.8846
37796,116.250691,-73.841639,6.3200,-16.5200,67.0900,0.3900,8.8716
47949,146.560255,-14.589982,4.9300,-39.8900,-0.6100,1.3300,6.7542
65109,200.147469,-36.712662,55.6400,-340.7600,-87.9800,0.0680,3.0059
30845,97.167815,-50.081469,5.9500,-23.7300,-22.0400,0.5820,8.0741
82874,254.060451,-46.849447,2.6300,3.9200,-7.4500,0.0610,7.5614
40908,125.223663,-62.393419,2.0400,-3.1800,8.6500,-0.0280,8.0630
111934,340.092423,-30.659744,5.0800,-107.6500,-209.5300,1.2970,5.3962
5983,19.243082,53.768134,4.9700,-4.1400,-12.7000,0.3990,8.5279
74026,226.918012,5.497944,6.1100,-0.7100,-22.0100,0.9210,5.8635
38208,117.419486,13.858313,4.5500,13.0800,-46.1300,1.0170,7.2274
35718,110.538863,-1.861658,22.0600,-369.1400,256.1500,0.7740,8.4292
92997,284.187504,57.814604,11.4000,-26.3700,-59.3900,1.1550,5.2669
64224,197.438601,-10.329357,4.9700,-14.9800,-7.3100,1.4900,5.3633
79646,243.797203,-49.874510,1.6300,-2.4700,-10.2000,1.5800,7.3696
25694,82.315033,21.315782,11.1700,9.4300,-27.0900,0.6020,7.9572
57352,176.382879,-71.245115,20.6100,-28.2500,-45.8800,0.6800,7.7615
49618,151.896325,-42.450296,2.1900,-21.1900,2.7900,0.6400,8.2957
111805,339.699162,44.314174,26.3300,234.3600,65.8500,0.5810,6.6800
35218,109.180423,3.188632,3.6600,-11.4100,-0.5600,-0.0130,8.1521
2561,8.139624,-28.750040,5.4900,-6.3600,-40.1600,1.1070,8.0230
80865,247.685553,-80.320780,3.6800,-6.6900,-14.1700,0.0220,8.4147
5878,18.867747,20.414436,3.3900,-17.5800,-25.7900,0.0860,7.1029
87114,266.986385,36.555104,3.2500,20.2600,-8.9200,1.6550,5.8196
59316,182.530847,-22.619723,10.7500,-71.5200,10.5500,1.3260,2.6112
48712,149.033279,-7.645289,3.8200,-16.0700,6.0700,1.4770,6.1352
89859,275.070046,-35.428722,1.4100,-4.5200,-6.4100,-0.0410,7.0529
99172,302.008285,18.836884,2.3700,1.9900,-7.1900,0.0250,8.4034
111104,337.621905,43.123352,2.3800,-2.0500,-5.7600,-0.0860,4.8004
37031,114.144154,5.862287,22.9200,-108.7600,27.6600,0.6020,5.7684
114370,347.454176,-7.090037,11.1400,25.4400,12.3700,0.6260,8.3902
89121,272.835483,-40.307074,1.3100,-2.8200,-3.7000,-0.1330,8.3696
48519,148.428843,5.958580,2.3300,-2.9200,1.7200,1.6620,5.2252
99574,303.110359,34.915349,3.0500,0.6600,-19.6100,1.3500,7.9157
70874,217.403684,-76.729200,6.2500,-27.5400,-28.2700,1.1800,5.6315
49090,150.294901,-23.146425,12.5300,-34.9900,22.0000,0.4980,7.5756
103164,313.520401,-4.542146,9.9200,54.6300,7.3500,0.2640,6.8066
51812,158.784904,-70.613685,2.6700,-14.6300,4.2600,0.0370,8.3003
104028,316.135549,7.760075,3.9700,0.8900,-19.8400,0.5000,7.9523
109082,331.463400,48.231476,1.6600,-1.6200,-4.3300,-0.0880,6.4866
44612,136.347212,-42.167022,2.5900,-26.5600,17.8300,0.1890,7.6690
92814,283.679631,-15.603059,1.9600,-2.3800,-5.6400,0.1410,5.2244
94559,288.666397,-12.800450,4.4300,-2.2300,-18.8200,1.1400,8.0058
41122,125.866425,-45.611852,6.7300,-21.1300,22.8500,0.0650,7.8305
84519,259.162002,-60.956344,3.6300,-10.9400,-11.6800,-0.0310,7.5900
116549,354.301187,55.876499,2.7700,13.7100,-18.7000,1.6610,6.3782
38197,117.385078,-21.284955,1.9000,-3.6900,0.5300,-0.1320,8.1754
70533,216.438954,-72.549602,0.8200,1.6700,1.6600,1.5330,7.8783
29816,94.187484,-43.643945,6.6000,-5.1800,5.6800,-0.0090,7.4914
55531,170.619538,-8.842622,7.7700,-37.1200,4.5000,0.1490,6.9925
56035,172.268009,61.779366,30.4000,-113.9300,239.5800,0.3820,5.8250
77012,235.862150,-51.964514,-0.1400,-3.5000,0.3500,1.4970,8.0424
20975,67.482505,46.438944,5.3100,10.6100,-14.2600,0.2640,8.3369
24618,79.201105,-17.142317,2.2500,1.3200,5.1800,-0.1500,6.7998
36145,111.678478,49.211324,13.1100,-10.7900,-48.5700,-0.0010,4.8432
99398,302.629704,14.561058,2.0200,-1.7300,-0.4700,1.5800,7.0500
5379,17.202980,30.407897,4.0600,22.4100,-13.1900,0.2440,7.6306
26093,83.476175,14.305554,6.3500,-1.9600,-5.7400,-0.1180,5.8631
117609,357.786767,52.092207,3.0500,17.5100,-2.5600,0.0240,8.6654
37513,115.488921,-54.417675,2.7700,-3.0500,3.3700,0.0350,8.7759
107540,326.716585,30.101398,2.5400,-2.6200,-16.5500,1.0160,7.7993
80852,247.666544,-85.510742,3.5100,-20.8200,-13.7200,1.4860,7.4961
107128,325.503316,-23.263256,13.1800,91.1200,-95.5000,0.9910,4.9360
52834,162.049453,-52.304627,1.4400,-16.7200,5.2500,-0.0270,8.5274
54301,166.634785,-62.424073,8.8200,-36.8300,9.5700,0.9880,4.3371
48113,147.148713,46.020622,54.2600,222.0700,-92.6200,0.6190,4.9750
35402,109.654280,47.136351,2.6400,-6.4800,-21.3400,1.0630,7.2422
2430,7.748036,61.438654,1.8800,-1.0400,0.1100,1.4860,7.7479
2838,8.998171,72.498627,1.8900,-22.3400,-27.3200,1.8140,7.4218
65398,201.056293,-67.315345,2.9200,-14.5900,-5.5200,-0.0040,7.9440
105958,321.877662,10.567874,0.4600,12.1500,-1.4400,1.7350,8.0345
51850,158.898959,-43.786972,2.8200,-22.1800,5.7500,0.1950,8.2954
53778,165.048686,-14.083488,7.3700,-8.7900,-28.6500,1.5010,5.2704
37012,114.105149,-61.873803,2.2600,-7.2900,11.2600,0.0860,8.4103
28390,89.949774,54.546834,9.5700,-1.2400,-42.0700,1.1970,5.7002
1541,4.803337,13.576544,14.2100,10.1100,-110.7700,0.6570,7.9672
32531,101.827948,-55.539884,5.4500,-0.8600,25.0800,1.5490,4.9936
40324,123.494546,-36.340745,2.2000,-7.2100,7.6900,-0.1850,6.3920
101645,309.066276,16.814793,3.6500,12.7100,15.2200,1.4000,6.0301
98861,301.128048,24.932451,4.5100,2.1500,-12.1100,0.0170,8.3882
96704,294.890157,26.751282,6.8800,17.4700,-9.6600,0.3800,8.8962
73175,224.335630,57.649014,9.7400,-38.7200,-29.5000,0.4880,7.1256
22626,73.022104,63.505028,6.5300,38.1500,-94.2800,1.5590,4.8624
40872,125.097625,-46.992223,3.1300,-11.5500,7.6300,-0.0830,8.0046
29114,92.096404,41.055521,8.5000,0.8900,-49.2700,1.0440,5.9737
58848,181.037265,-69.521972,1.9700,-6.9800,0.1600,1.1390,6.3115
92098,281.554212,41.441810,2.6700,0.9800,-0.1400,-0.1200,6.3096
38828,119.195355,-70.716211,4.2800,-7.4400,34.1300,0.0890,8.7187
117355,356.928377,71.496228,3.8400,11.1000,15.3900,0.9900,7.0865
65113,200.159858,-69.680607,3.3600,-35.8600,-10.3300,0.2830,7.4650
62287,191.466689,-79.462328,8.8200,-82.0300,-12.2400,0.5000,8.3300
110938,337.163649,48.250332,2.2400,3.8400,-0.6900,0.0220,8.2888
101843,309.577547,-81.289222,5.1300,0.6000,-38.2400,1.6920,5.1998
194,0.623365,8.485265,26.5300,-93.5500,-47.5000,0.3150,5.7341
54114,166.081751,-78.868312,21.0700,-223.5000,55.0000,0.8090,8.5465
63475,195.104126,-58.949753,2.3300,-4.1900,-2.4400,0.1350,8.7528
2651,8.403433,39.884216,3.3200,3.7100,-3.6600,1.1470,8.0312
86547,265.296891,-41.691758,5.6000,6.8300,-8.6100,-0.0760,8.6788
51006,156.292866,-57.063798,0.0600,-6.8000,4.5400,1.0830,7.4060
99080,301.722601,23.614427,6.6800,15.1800,0.4500,-0.1620,5.3824
103226,313.698977,-17.922965,8.2500,-58.8800,-17.0300,1.1220,5.3906
117073,355.998199,29.361284,13.9100,71.4400,-40.7800,0.9350,4.6649
74917,229.647057,-78.472256,9.6100,21.3700,-9.0500,0.3300,6.9950
37364,115.056355,-19.660812,4.5300,-3.6700,11.8500,1.1580,5.5074
111769,339.610968,49.540418,2.6400,-17.6300,-28.0300,1.5300,7.1051
31110,97.918707,5.769184,-22.1400,-29.7300,9.7200,-0.0180,7.3702
28710,90.955856,16.731946,4.5600,-0.9900,-7.6200,0.2430,8.3865
112904,342.952225,53.191699,10.0600,84.6400,38.1000,0.4380,7.9459
81678,250.273322,-47.746137,2.7000,0.6400,-4.8200,0.0230,7.3682
71589,219.620609,-3.611156,4.3100,-17.9600,-18.3100,1.6420,6.4075
100098,304.605142,30.367524,4.3900,4.1800,11.3600,0.0800,8.6459
20264,65.162672,-20.639661,7.0500,26.1300,-9.4000,-0.0270,5.6025
71794,220.280685,12.109973,1.4800,13.5200,-4.8200,1.0900,7.6542
2882,9.134587,75.530167,7.0200,-28.6500,-52.8500,0.9470,7.6416
34495,107.212724,-39.655627,4.3400,-10.9700,7.0100,-0.1790,5.1492
51017,156.339005,5.177080,0.6300,-20.1300,9.0300,1.0890,7.4901
78229,239.610614,-73.148016,2.4200,-6.7900,-9.0900,-0.0780,8.1278
26311,84.053396,-1.201924,2.4300,1.4900,-1.0600,-0.1840,2.1107
60629,186.386064,-69.475303,4.9300,-8.3100,-5.1600,0.0370,8.8620
98047,298.854975,26.713247,3.6300,18.5800,7.4400,0.1820,8.2344
45843,140.196346,-41.350914,4.2100,-28.1700,11.9200,0.9650,8.0681
95115,290.246613,38.790060,4.5200,18.5500,27.4900,0.4330,8.2681
38975,119.631098,16.518662,2.3300,-7.3000,-4.3500,1.4680,5.4716
85385,261.704698,20.081044,6.9400,0.1600,16.1100,-0.1190,5.7861
32735,102.418786,-74.557014,14.8700,-13.0800,67.1800,0.7370,8.6422
68717,211.008268,-44.614541,9.1000,-12.1500,-16.9600,0.2000,7.7795
6480,20.825539,36.514563,7.5900,29.8300,-16.7600,0.0310,6.9475
43118,131.714586,-34.067126,7.2100,-22.2000,-0.9700,0.0400,7.7370
14053,45.239216,-30.362734,4.8900,1.5900,-69.6700,1.1360,6.9426
84394,258.810815,-57.818752,4.0900,-5.8200,-21.2500,0.0170,7.9233
84483,259.073224,-42.339035,1.3400,-5.3900,-0.1700,0.1300,6.8475
82216,251.943319,5.246585,7.0900,-21.7500,-38.7400,-0.0010,5.4340
74653,228.810464,-70.520312,37.1600,-177.8800,-165.0100,0.7400,6.6358
32912,102.862494,-70.963305,5.8400,4.0200,25.5600,-0.1100,5.6749
84709,259.744089,-34.990171,143.4500,1149.2400,-90.8000,1.0820,5.5374
47479,145.176965,-57.983521,14.8500,-43.8400,7.6400,0.1950,5.4093
106616,323.919771,45.857333,-0.3300,-6.0400,-7.1300,1.4010,8.1215
31978,100.244417,9.895744,3.1900,-0.6600,-2.5100,-0.2330,5.0127
68435,210.154450,-45.775746,3.8700,13.3500,-0.6100,1.2580,7.6925
118232,359.728290,26.114243,3.2000,2.9100,-0.0800,1.0430,8.4148
43612,133.239799,-0.158357,3.0900,-2.8200,2.9500,0.0460,8.7314
96695,294.870633,37.683685,1.3300,0.9700,0.2000,-0.0600,9.0192
107751,327.428140,24.089156,1.2500,9.2500,2.5100,1.5960,7.0222
63111,193.976083,-53.105274,8.9300,-64.9200,13.7400,0.3400,8.1616
81660,250.229664,64.588979,4.7900,-0.0400,-16.1800,1.2120,4.4333
106184,322.607714,44.875016,8.1500,7.5300,5.6200,0.3300,6.7625
96992,295.708026,42.650090,2.4100,-0.0100,-1.6700,0.0070,8.6355
63384,194.832991,-71.359827,1.9300,11.0600,-7.1600,0.9900,8.3165
105001,318.991316,45.731631,2.3100,3.2500,-0.9100,-0.0200,7.9717
4245,13.539048,55.747523,-0.4600,-1.0800,-0.5000,0.0600,8.5207
56609,174.101262,-59.431431,4.1900,-9.7700,0.6900,1.6450,7.3163
107123,325.493830,58.500038,1.4800,-5.1100,-4.8600,-0.3000,9.0572
77437,237.119869,22.415310,6.8800,-31.5400,-37.3700,1.2300,6.3706
39469,121.006022,8.269573,2.1900,-14.2100,-11.1900,0.1890,8.1532
43106,131.678498,-63.191774,7.4100,-39.8700,-35.9000,0.9880,6.7873
38500,118.265091,-49.612983,4.5300,-8.4400,14.6500,-0.2280,4.9810
46892,143.320483,-86.010149,10.7000,-51.5200,-19.2200,0.4310,7.0101
48779,149.235834,-63.386528,-1.0200,-6.9700,3.4800,-0.0450,8.0816
97068,295.907308,48.778211,-0.8700,-9.1700,14.3900,1.2700,7.8896
51444,157.593342,-57.077392,1.0100,-5.6000,-0.6300,-0.0990,6.8410
97414,296.987393,10.039829,1.6200,-6.8800,2.4900,1.6100,6.8309
95408,291.125802,-27.866013,2.4800,11.0700,-16.2600,-0.1170,6.2790
46040,140.844296,-71.808531,2.5400,-25.0800,20.4700,0.1980,7.8096
52459,160.858938,-49.453725,1.4700,-21.0000,6.0200,1.4000,7.9380
68146,209.276425,20.953839,2.5700,25.0600,-17.4900,1.5690,6.0291
55037,168.998407,-65.827730,0.4000,-5.9800,-0.1400,1.9090,7.5950
109806,333.610343,43.661995,5.0400,11.8800,2.7800,0.0670,8.1975
95619,291.735426,-29.743431,14.4700,17.5500,-49.3200,-0.0140,5.8669
75269,230.679461,16.261330,17.3100,-387.5100,2.8000,0.6350,7.9690
100591,305.971513,-42.422806,8.8000,-11.0800,14.9900,0.2010,5.7354
54641,167.754653,-65.427992,17.7700,159.1900,-201.2800,0.4840,8.0284
107186,325.661731,49.600243,3.7500,3.0300,-3.3000,0.9930,5.7678
54539,167.415504,44.498373,22.2100,-62.3500,-27.3800,1.1440,2.6867
28364,89.886766,46.534749,1.7700,0.5000,-3.6700,-0.0760,7.6619
10863,34.946168,-2.225303,2.3800,6.4800,2.0300,1.0460,8.4035
114336,347.344543,18.735854,4.1300,9.1500,-16.3000,-0.0570,6.9450
57907,178.161644,-62.235222,1.1600,-6.6100,-0.7000,-0.0240,7.3927
110506,335.784676,-45.928729,24.6200,233.3300,-57.9200,0.3720,5.6269
100581,305.951998,6.622472,17.4000,-12.8700,-57.9600,0.4540,7.5017
91360,279.494531,-6.807134,26.9700,-129.6800,-397.6100,0.8330,8.0207
43059,131.582238,-40.396550,1.9200,-11.7100,7.7000,-0.0960,8.1469
104738,318.263798,-39.425399,29.9600,187.3600,-114.3800,0.4600,5.2226
32779,102.510373,-66.293291,3.1100,-8.6300,29.8200,0.8790,6.6892
45058,137.661617,30.963001,8.2100,-9.4100,-33.0500,1.3730,5.5115
37339,114.975290,32.009562,11.8600,-15.0600,-39.7400,0.3740,6.1488
49606,151.879128,-57.549982,5.7100,-6.6500,-6.4200,0.4250,8.1367
79631,243.740587,-39.627942,7.6100,-19.2800,-31.3300,0.0190,7.3025
100310,305.165968,-12.759141,11.9800,15.7100,-14.6300,-0.0470,5.0222
60148,185.018987,-47.798811,5.7900,-24.5800,1.8000,0.0400,8.9476
108991,331.197509,-0.906521,14.1000,-20.0500,-42.5700,0.2310,5.3808
39079,119.933738,-3.679590,13.0600,-55.1700,-1.8400,1.2050,4.5241
50102,153.441336,-63.899867,6.0000,-14.3500,12.5400,0.2930,8.7091
110000,334.200194,-12.831417,6.7400,1.8400,4.6600,1.1320,4.9593
117629,357.839026,-18.909178,10.1600,26.6000,-3.5600,-0.1220,5.4487
31318,98.519614,-72.269927,5.5000,-5.5400,-14.5900,0.4090,7.9997
89625,274.356336,-27.497707,2.6600,4.4200,-14.0900,1.6100,7.9350
5332,17.048953,15.125859,3.7900,43.2800,-10.2100,1.0590,8.1062
97948,298.584973,30.704207,1.4000,-1.3500,-1.9700,-0.0680,8.6553
40503,124.041019,46.802171,2.7300,-10.9700,-8.2300,1.6030,6.1373
102189,310.584273,45.822673,17.9600,-56.0300,-188.3600,0.6130,7.4091
2332,7.461784,9.697693,5.8500,18.1900,-19.7700,1.1230,7.4239
32926,102.899195,9.440000,4.5200,9.0800,-19.3400,1.3630,6.2915
42722,130.599325,-65.238200,8.3000,-13.9100,15.9500,0.4280,8.1738
108507,329.732533,41.696178,0.3900,2.3300,-4.3200,-0.0600,7.7601
113117,343.605027,-15.009859,10.1100,87.0300,10.7400,0.5260,8.2292
60339,185.582473,-65.608354,-0.3000,-4.6100,0.5700,0.0380,7.8640
22860,73.778453,-16.740707,6.8500,4.8800,-8.9400,0.9530,5.4110
48882,149.549410,-72.064658,3.2400,-4.2000,8.3800,-0.0250,7.6256
103537,314.634260,16.436629,1.6400,-6.1900,-12.6700,-0.0770,7.7109
55723,171.267872,-53.022053,1.6100,-1.0000,-0.0200,1.3980,7.3773
86676,265.636924,16.873266,3.7100,1.5800,-14.1400,0.0480,8.3624
51579,158.022993,17.989672,19.3200,14.3400,-17.4700,0.6510,7.6120
37953,116.691769,-46.801631,3.2700,-6.1100,8.0600,-0.0990,7.4705
35871,110.942238,0.010911,7.2500,11.0200,-44.6300,0.5970,8.6183
63541,195.312918,-44.751926,4.3700,-6.3000,-14.1200,-0.0810,7.8389
49125,150.397672,-1.018154,11.7100,12.7800,-5.2800,0.3000,7.1849
70697,216.889842,-46.213593,7.8800,-21.7200,-18.6100,0.0090,7.3658
66249,203.672138,-0.595618,44.5500,-278.8900,48.5600,0.1140,3.5920
99244,302.179924,26.274840,-0.2400,-0.1700,-3.5400,0.0380,7.7574
74855,229.451836,13.173583,3.8100,-32.2700,-5.6200,1.4500,8.0185
55173,169.446173,-22.145972,4.8900,-14.1100,-26.1900,1.3090,6.8039
15816,50.936017,-32.707081,5.0600,19.7300,1.7700,1.3720,5.9672
83574,256.205645,-34.122944,1.2200,1.9800,-3.2000,0.2570,4.9217
100011,304.348513,14.824073,1.0100,-0.3000,4.6700,1.6520,8.1165
56201,172.812631,-61.278455,0.7000,-6.4100,2.0000,0.4730,6.2134
7266,23.401860,40.995024,2.6000,11.0900,-8.6800,1.2440,7.8354
113653,345.272988,48.146608,0.4500,1.9600,-1.7900,0.0700,9.0385
37731,116.079391,-57.946182,3.3900,-12.3500,-18.4200,1.1070,8.4008
84339,258.638844,-54.370162,-0.7000,-1.1000,-3.4100,0.0170,8.5432
115990,352.508234,58.548938,5.6700,18.6700,4.2200,-0.1220,5.1775
3741,12.004556,-21.722522,6.7200,24.9900,-7.2300,-0.0580,5.8027
27452,87.191507,0.725567,3.7300,-4.1900,0.4000,-0.1310,7.4582
106802,324.481809,33.200688,6.2100,90.5700,53.1000,1.0560,6.9649
82875,254.060193,-47.724741,7.0000,-8.4300,-44.4300,0.3020,7.7263
31039,97.696047,58.161221,17.5600,-30.0200,-338.8500,0.9340,5.5662
99505,302.909277,14.648849,7.4100,38.8100,-8.6700,0.1290,7.6422
93864,286.734798,-27.671467,27.0900,-50.7900,-250.5100,1.1690,2.9836
64933,199.645098,-51.285825,5.0600,-26.8600,-11.8700,-0.0010,6.3638
31881,99.971583,6.056943,2.1200,-3.9500,-0.1000,-0.0360,8.1544
48440,148.151365,-51.713044,1.2200,-13.0900,2.0800,-0.1310,7.7003
64994,199.829019,-72.035817,7.3300,-5.6400,-51.4000,1.3410,5.5282
104741,318.284539,39.689994,1.0200,2.3000,-3.8900,-0.0190,9.0268
107820,327.648000,-8.982736,7.8100,64.3500,-43.1500,1.2810,6.0437
21601,69.562745,60.884108,2.4600,4.3100,-21.7400,1.5270,6.0123
93220,284.833415,-45.688349,0.1400,-2.7100,-19.3100,1.3480,7.6455
44269,135.223597,-4.511721,7.3800,-58.1400,37.4700,0.3360,7.6020
28768,91.126429,-47.480229,12.2900,-12.8300,95.9400,0.5160,7.9052
23767,76.628889,41.234189,14.8700,30.6000,-68.4100,-0.1480,3.5350
20760,66.718912,52.858109,1.2600,-3.9800,-7.5100,0.1590,8.3045
80000,244.959057,-50.155728,25.5800,-159.3600,-52.8400,1.0800,3.6983
79674,243.916742,-52.370287,-0.9500,-1.1100,-2.0100,0.3760,8.6949
103021,313.079768,5.949090,3.7000,12.0500,3.8700,0.1230,8.8365
56243,172.941918,-59.442056,1.0100,-4.0800,1.1400,1.0260,4.7531
7612,24.521621,30.789917,12.4600,281.2200,13.5500,0.6460,7.9633
806,2.487999,4.166073,1.7000,5.8100,-7.5500,1.1660,8.0020
43414,132.646054,-66.792563,19.0400,92.6100,100.3800,0.4230,5.3291
10885,35.020044,-3.535106,9.1500,-87.4500,-46.1500,0.5020,7.9222
104085,316.309494,-54.727198,9.3500,16.5100,-37.5500,1.2010,4.7586
67663,207.946642,-46.898728,2.7800,-15.6900,-14.8300,-0.1530,6.0460
46699,142.804758,-55.566557,2.6100,13.4100,32.6400,0.9740,7.8600
39560,121.257981,-15.918774,6.9700,-30.9000,-2.5900,0.4610,8.6118
46327,141.680177,-55.935782,0.9400,-10.6700,1.2800,1.4000,7.5119
