# Hipparcos bright-star supplement — generated by hipparcos-gaia-match
# Position propagated from Hipparcos epoch (J1991.25) to ref_epoch J2015.50 via Hipparcos PM.
# fitted_g_mag uses G ≈ +0.1835 +0.9882*Hp -0.4359*(B-V) when B-V is present,
# else the fallback G ≈ -0.0444 +0.9770*Hp.
hip,ra,dec,parallax_mas,pmra_mas_yr,pmdec_mas_yr,b_v,fitted_g_mag
100511,305.718557,14.551068,38.2700,79.0200,-6.8700,0.4980,6.0541
39339,120.627320,-56.303515,1.6300,-1.1000,7.3200,1.0790,8.2517
103612,314.887983,43.064295,0.8200,2.5900,-1.0900,0.0810,8.1135
92215,281.904827,-28.279748,3.8000,6.8400,-4.9200,0.0790,7.4819
30287,95.559931,19.702519,3.4600,-0.2300,-9.9500,0.0560,7.8378
44689,136.602418,-76.799896,12.7100,-147.9900,83.3400,0.4930,8.5071
53227,163.311836,-32.988519,1.3100,-22.9100,13.4200,1.1830,7.9494
93513,285.669882,-42.266736,9.6300,36.6500,-27.0800,0.4910,8.1225
54180,166.242831,-48.197129,2.7300,-21.3400,8.7900,0.0240,7.3774
53570,164.381679,-46.435871,7.1100,-24.6200,50.0300,0.6150,8.4737
50243,153.884863,-47.992843,3.9900,-27.5100,1.1800,0.9430,7.4018
91621,280.276624,-26.740500,7.1900,4.5400,18.8300,0.5160,8.2599
110459,335.612329,58.600751,4.1400,16.2900,5.2800,1.1390,8.0081
91849,280.886553,-20.918908,4.6000,10.2800,-1.0200,1.1250,6.9667
31136,97.990757,-2.782508,3.6200,-7.7900,-7.1300,0.0960,8.7493
116953,355.604203,49.151443,1.8500,5.4600,-2.8700,-0.0220,8.1287
57657,177.365701,-46.067533,6.7700,-57.1700,0.6200,0.2750,7.1593
116201,353.156279,55.769041,1.1200,0.7000,-3.9400,0.1210,8.3629
77422,237.090223,-18.439025,3.8800,-15.6700,-26.0200,1.1260,8.4980
75235,230.606375,-66.599617,7.6000,-48.3500,-37.9800,0.6950,7.7075
16118,51.912518,49.599805,5.8300,21.6300,-26.1500,-0.0070,7.0351
90336,276.477514,-33.945765,3.3900,-1.5800,-10.8800,-0.0750,6.4422
101874,309.662564,57.413954,4.4500,-3.9100,-17.1100,0.1210,8.8570
106550,323.691467,18.328978,4.4300,37.0100,11.3800,1.2540,6.0309
15862,51.080031,49.221141,1.1800,18.2300,-26.3500,0.3350,8.9317
56240,172.933403,-71.928566,1.5800,-12.1700,-1.2500,0.1230,8.2829
104949,318.884795,23.508221,2.1200,-11.4200,-15.9900,1.0210,8.5240
107341,326.111380,30.313308,1.2600,-1.8400,-6.4800,1.5960,7.1567
50208,153.748195,-78.282810,4.4700,-33.7300,21.4100,0.4120,8.0779
70160,215.328226,-34.253611,0.8300,-17.0700,2.6100,1.4100,8.1963
3448,11.021436,40.433819,3.0600,28.3800,-20.6800,1.1210,7.9863
51444,157.593341,-57.077392,1.0100,-5.6000,-0.6300,-0.0990,6.7689
995,3.109904,45.959552,3.9900,-3.2100,-8.1500,1.5830,7.6367
34248,106.501988,-30.655679,3.9300,-8.2200,7.4100,-0.1310,6.5061
100516,305.734803,3.387804,1.8600,-4.6400,-2.9200,1.4730,8.0404
57529,176.868332,20.033889,10.8500,1.6800,29.9700,0.4950,7.2413
98709,300.731420,45.986900,-0.8500,-2.9000,-2.7800,0.1200,8.3831
106284,322.903783,42.700750,2.1700,-0.5100,-1.4800,-0.0360,7.3343
108621,330.071255,34.629586,1.8800,4.7700,-2.2100,1.3580,6.3809
94059,287.234635,-28.741379,7.4900,44.6700,-79.0200,0.9900,7.6382
28442,90.079537,-31.024342,66.8200,-378.6300,1015.1900,1.1370,7.4457
92071,281.483476,-19.082279,1.3900,0.0600,-8.6000,1.4230,7.6373
105688,321.094678,30.936662,6.0900,35.4800,6.6100,0.1910,6.7512
56227,172.895179,-67.731859,8.8700,-41.5200,-3.4000,0.3160,8.2878
75330,230.878726,-16.564219,2.5800,-1.6700,-26.6300,1.3900,7.1180
43780,133.751420,-54.699335,3.1000,-25.2300,22.7300,0.7930,6.9631
87452,268.032441,-43.204905,0.5800,0.9500,-5.9400,0.0100,8.1148
21435,69.054369,47.356630,-0.7900,2.3100,1.0700,0.8180,7.5649
30992,97.573458,2.847885,1.3500,0.4400,-1.6400,0.3090,8.7948
40061,122.754647,-0.311258,1.1600,-7.2900,-3.2700,0.0620,8.9222
98343,299.715315,35.497792,3.8000,26.5100,8.1900,0.0310,7.0778
41601,127.217632,-48.190407,1.6600,-6.1900,7.1500,-0.0540,7.9549
54831,168.382914,-41.657326,5.9000,-58.2000,23.6900,0.4010,8.1519
30661,96.653049,58.418250,1.5300,-2.0800,-20.6100,1.0600,7.5286
76435,234.169599,-42.130718,15.6400,-44.9900,-83.5200,0.7240,8.6040
93210,284.801216,39.217316,3.9700,-0.1600,-1.1700,-0.1680,6.6112
93219,284.826545,-1.367620,1.1200,1.0500,-3.1900,0.5490,8.3147
10729,34.518996,57.516314,4.5900,-13.4800,-1.8100,1.0390,5.6502
70115,215.207686,-46.784284,3.6300,-25.0300,-4.4700,1.5840,7.3398
29013,91.833267,18.793661,2.5900,1.3300,-20.3200,0.3750,7.9161
86143,264.057394,9.715054,12.6800,-97.4400,-100.0400,0.8660,7.0894
51976,159.301188,-45.481039,2.8100,-23.3900,9.0900,0.9500,7.4185
39174,120.186399,-33.865926,1.7500,-7.4700,15.9900,0.9520,8.0303
92685,283.292889,-23.367074,4.4600,-0.3800,-11.6300,1.4500,8.2085
45127,137.920433,-39.258799,2.5500,-20.7000,10.7100,-0.1080,6.2095
40591,124.314588,-23.735523,2.9800,2.0500,-5.7300,0.0280,8.4923
87458,268.055073,-22.161329,-1.0300,-11.9200,-16.7200,,8.7289
85453,261.940497,-28.358870,2.1000,-3.7300,-14.1700,0.1600,8.0988
76508,234.380453,-22.117046,8.0500,1.3700,-6.5400,0.2820,6.9586
85982,263.595647,6.521247,3.5400,22.2200,-25.5900,1.0890,7.3282
60165,185.066132,-64.647778,2.1400,-28.7100,1.1600,1.0720,6.7723
96220,293.503270,26.062713,5.0400,28.8500,19.9100,0.2670,7.0442
98011,298.771781,30.687689,5.7300,45.8900,23.1400,1.0050,6.6632
34179,106.320504,-34.143130,10.3500,-39.0300,50.5800,0.5090,7.3735
87387,267.861540,-37.443822,1.7900,-5.3400,-13.9600,1.5260,7.8197
105303,319.928373,55.450093,3.2100,19.1100,5.3100,1.4680,6.6492
15414,49.679022,64.907907,2.0300,-3.1200,4.4100,0.2180,8.5874
99563,303.076866,16.217087,4.3700,4.5600,-2.4600,0.8150,7.0326
100258,305.014214,33.943079,3.7900,17.6400,4.0300,0.3770,8.2315
39629,121.480197,-56.166572,4.0300,-9.7600,6.7900,0.2080,8.8685
99856,303.885816,2.846546,7.5300,49.0300,-3.5000,0.4520,6.7263
106538,323.662408,66.772201,3.1100,-3.3100,-18.5500,1.3050,6.5621
81756,250.481557,-75.119772,2.6300,-2.6100,13.3800,0.9820,8.4125
36942,113.915677,-52.533886,8.2800,23.4400,-11.5700,1.3730,4.4571
36518,112.688892,4.358207,4.9200,-5.5500,-0.0200,0.1730,8.8442
69871,214.471007,-42.591273,2.4900,-20.0700,-9.5300,-0.0380,7.1474
27491,87.319750,-37.513446,15.7500,196.3700,-25.6100,0.8130,8.6838
5327,17.044023,44.796110,3.7700,5.2700,-0.4400,-0.0760,7.5890
18031,57.803910,-18.909534,1.7300,5.7000,-1.3300,,8.3577
81197,248.777784,-36.062923,13.3200,-67.3800,-292.7700,0.8220,8.1463
74859,229.471234,-52.286496,2.0400,-14.6600,-4.2700,1.1000,7.7682
92550,282.899552,28.783691,2.0400,0.9300,4.7300,1.1830,5.8148
107629,327.011811,69.328103,2.3800,11.9100,-2.6500,0.4230,8.4684
97450,297.116904,18.655243,7.6800,-0.3900,28.6600,0.3630,7.5261
14469,46.684917,42.587473,5.2100,33.5500,-55.9100,0.5240,8.2959
3897,12.493551,34.974101,10.2700,-62.5000,-17.5200,0.6090,7.0927
50088,153.390435,-73.334458,3.5200,-21.9300,10.1800,0.4060,8.7525
95998,292.793827,27.337471,2.7100,14.6500,1.4600,0.3030,8.7381
52332,160.419323,-45.768365,12.8600,-118.2800,48.8700,0.4610,7.3252
66543,204.613454,-51.552087,1.5800,-9.5600,-6.8500,-0.0130,8.2039
59965,184.480222,-57.850149,3.1100,-17.5200,0.0700,1.5840,6.1638
101486,308.492751,46.416249,2.4600,4.5900,-7.1600,-0.0330,7.7777
82910,254.146116,57.187999,11.9000,27.4800,-16.3000,0.6000,8.6877
26484,84.493533,22.465195,0.8400,-9.0500,-4.6400,0.1650,8.9959
67008,205.988684,-59.236037,4.7600,-30.2400,-11.2000,-0.0270,6.6288
50883,155.850838,-50.348230,15.7500,-148.0900,57.1000,0.5010,7.7822
27431,87.128505,7.551270,13.1100,12.9300,-9.9400,0.4130,7.0003
46752,142.934810,-42.489040,6.0200,-53.8700,18.4000,1.2700,8.0202
47615,145.639664,-75.925903,5.3500,-34.3000,8.7900,0.2400,8.7952
94936,289.770955,10.045700,0.9200,1.2500,-0.6300,0.2000,8.4273
96868,295.353620,28.876799,2.3700,7.3500,-2.2900,1.0060,8.4218
91616,280.266146,-37.654048,1.8600,-12.8300,-30.0700,1.5000,8.4239
20347,65.380658,-25.728797,18.4000,37.0600,-50.3800,0.3710,6.0303
28453,90.113098,-7.589732,3.0600,-0.8800,-3.0400,-0.0830,8.4814
41693,127.490774,-35.539189,2.2700,-6.8600,11.2700,-0.0420,8.6513
107084,325.345270,21.943966,6.7900,1.5800,-9.6200,0.1210,7.0386
57936,178.226868,-33.908114,8.9300,-58.0200,2.4000,-0.1000,4.4667
76680,234.864399,-34.632883,4.8800,5.3100,-18.2700,0.4850,8.3524
8797,28.271636,68.184873,3.5000,12.8700,-1.5600,0.0970,8.4030
37967,116.737990,13.887561,3.2300,-10.7500,-5.8800,-0.0320,8.3011
76440,234.180356,-66.317273,15.0900,24.5100,-54.6600,1.1610,3.7392
51172,156.787517,-31.067737,8.9000,-80.4200,9.6300,1.4290,3.7904
101723,309.293664,38.955027,2.6500,5.7500,9.3500,-0.0400,9.0853
85961,263.530979,-31.066294,1.8300,5.1300,-8.0600,1.1200,8.1844
56563,173.946231,-61.560521,0.0900,-7.1100,1.0100,0.0000,8.2476
32256,101.040761,-54.730667,4.1900,-8.5900,13.7600,-0.0760,6.8181
33027,103.226094,25.764320,9.3200,-13.6700,-9.0000,0.3380,7.8335
63085,193.888796,-68.997637,5.8100,-14.4500,-10.8200,0.2490,7.4868
37923,116.570287,-59.808873,36.5500,-47.5800,148.3100,0.7870,8.0133
73168,224.301726,-42.137571,3.0200,-85.7800,-21.0700,1.1640,6.5939
102364,311.111791,21.317089,2.0000,-0.0700,-8.4100,0.8830,7.9023
3348,10.667148,71.365874,3.1800,21.0800,-4.9300,0.0190,7.3104
2978,9.481002,39.350048,3.3100,-8.8900,-5.7600,0.2330,8.9070
42181,129.005447,-41.548263,2.6300,6.6100,7.2900,1.0400,7.9228
59265,182.346665,-63.820316,2.1000,-5.4200,0.8000,1.0090,6.6022
95407,291.123011,-18.928099,2.3400,-8.7000,-14.0800,1.0010,7.5445
99662,303.364050,55.131253,4.0300,-3.3700,-15.8700,0.9640,6.3451
30953,97.453984,-50.239308,19.3300,-67.5600,-51.8300,0.3710,5.2397
31022,97.640489,-48.246355,1.1900,-9.2400,12.0400,1.6000,7.4712
64919,199.597076,-47.102622,1.6000,-22.6500,-14.5300,0.2670,8.8032
89020,272.524288,-30.728788,9.0500,12.5700,-28.2300,0.9790,5.2218
15541,50.058185,46.781012,3.9200,-4.5500,1.9000,1.2730,7.0405
75320,230.835613,-68.615723,7.8400,-34.7400,-20.6500,0.3490,8.3228
94360,288.093752,-4.463116,0.0600,5.8900,-3.9300,1.1600,8.2065
74274,227.695014,-46.066836,4.6200,10.2400,5.6100,1.0590,8.2604
62324,191.582616,-60.838746,4.5200,-11.4200,0.3600,0.5940,8.0776
95045,290.081105,4.777450,6.7800,-22.7000,-102.5300,0.1440,7.0780
52291,160.272842,-73.283388,1.5600,-13.3100,-2.3400,1.7480,7.1794
76742,235.070324,-23.818114,8.5500,-15.6200,-8.1800,1.3020,4.5276
37521,115.513406,14.208457,3.1900,-0.9800,-10.8100,1.6420,4.9526
23132,74.663590,34.392286,5.4100,-10.2700,-3.4400,0.4250,7.8746
105972,321.942148,66.809007,4.2300,-10.2200,-20.7200,-0.0990,5.5830
108151,328.679450,67.753883,8.3100,34.2400,18.9400,0.3310,6.9174
48235,147.510567,-49.790524,29.4500,24.5700,-59.8300,0.8550,8.2505
103213,313.666463,46.231203,8.3600,13.8100,1.7100,0.0670,6.7459
41182,126.057601,-60.649375,0.0800,-8.3000,16.1200,0.9890,8.6368
63279,194.508183,-67.823881,3.2200,-9.7000,-2.2100,1.1240,8.2913
30237,95.419688,-56.362341,2.6500,-6.7600,-7.4100,1.6540,6.1728
52916,162.337655,-39.170237,7.4000,-36.8100,16.5600,0.0370,7.2531
100941,307.000012,-42.620125,8.6900,97.6600,-122.0600,0.5100,8.0451
85684,262.649775,-38.519804,7.4100,7.6300,-25.7000,0.5320,8.3418
111924,340.073588,51.547870,11.2400,-8.2000,18.2100,0.2710,7.3586
63160,194.125400,-46.209440,1.6900,-29.6900,-5.4500,0.0760,8.4022
28926,91.584907,-69.258352,5.1700,-3.9400,-14.3100,0.1680,8.8563
35117,108.909638,-26.856725,3.1400,-4.9900,6.4500,-0.0800,9.0829
30545,96.319968,-0.946821,30.2200,238.3000,-218.0400,0.5640,5.7486
81077,248.395323,-62.121667,7.9800,7.1000,-22.9200,1.0430,6.5873
92338,282.288643,31.559160,1.3600,0.4600,0.5900,-0.0040,8.5063
1347,4.218715,81.663542,30.0000,-4.3800,-21.9600,0.8550,8.3789
37845,116.371594,-51.368871,2.4800,-22.4100,15.8700,0.9780,8.3747
98917,301.282473,47.548573,2.0800,7.5900,2.3500,0.9510,8.5940
29024,91.857656,36.274652,2.7600,-2.1200,1.4300,0.4000,6.8676
33124,103.478136,-4.385193,2.2200,-2.1900,-2.3700,1.6370,7.6724
2335,7.464547,46.384949,6.9400,19.2500,-13.0800,0.3930,8.8076
54859,168.490113,-44.567160,0.7900,-0.5700,1.1900,0.2390,8.6870
90510,277.025651,-26.757400,12.1000,-8.6400,-35.9100,0.1570,6.3213
68818,211.343574,-42.843770,-0.8900,-16.1200,-5.6500,1.2050,7.9694
44523,136.075280,-60.565899,4.9000,-36.0900,21.7300,1.1400,7.3949
28151,89.228307,35.578772,2.7100,-21.5500,-32.5400,1.3030,7.0571
91418,279.666011,4.854586,6.6900,-7.2700,-47.6500,1.0900,6.3396
63204,194.242342,-54.587414,9.9100,-33.7300,-15.3700,-0.0420,6.6057
91018,278.508601,-17.540352,8.0900,-5.3700,-75.4300,0.4100,8.3851
50759,155.479891,-62.035891,3.7200,-38.2200,34.4900,0.9970,8.0799
82427,252.681028,-25.427524,-0.3700,-1.8300,-2.6700,1.6180,7.6610
72177,221.438339,-45.881325,12.8100,-193.1500,-55.4100,0.6900,8.2631
84678,259.668364,-10.219350,8.2500,-3.8600,-12.8800,0.3460,7.7509
112042,340.410518,44.451397,18.9000,277.2000,160.7300,0.6790,7.7244
85141,260.991033,-9.358286,15.5100,-16.5300,-3.9200,0.6210,7.6607
91875,280.945598,-38.323673,16.1500,1.1200,-53.8100,0.0750,5.2008
33200,103.649600,-17.917170,2.4400,-3.7900,5.1400,-0.1180,7.7753
94361,288.094181,73.892423,2.7900,-1.5000,16.1700,1.6470,6.6403
5313,16.994318,39.252517,26.7900,-79.8600,-2.0600,0.6210,7.6014
96957,295.641721,11.826538,4.3400,3.4300,-10.4900,0.5750,5.1508
87709,268.739389,-60.263264,2.8100,-0.5300,-4.5500,0.0140,8.6862
96241,293.546361,7.785732,1.2200,-1.6800,-8.4400,-0.0180,7.0004
96911,295.500793,21.460681,2.9800,-5.2100,-18.0700,0.9650,8.1432
48334,147.782860,-18.658615,8.9400,-95.8400,27.5800,0.5010,7.2485
88776,271.842769,-38.975838,0.2000,-3.3000,-6.4000,1.6170,7.6219
84320,258.570901,-35.129962,9.7100,-59.6900,-67.3800,0.4110,7.8313
105068,319.267106,43.193568,2.0500,-3.8300,-1.7300,0.0950,8.6608
53303,163.528552,-32.792086,4.4700,7.1500,-11.4700,0.9940,8.4567
76919,235.589867,-66.846786,0.5700,-4.5400,-3.1800,0.9130,8.3635
83455,255.833811,-62.573765,4.4000,-1.4000,-5.4200,1.5930,7.4248
87353,267.743406,-50.290912,1.2200,-0.4100,-1.4200,1.7450,6.8249
55710,171.240988,-35.920987,2.8400,-14.2000,-6.5000,1.2080,7.5630
101341,308.093432,41.305255,-0.6600,-0.6800,-2.6700,1.4080,8.4541
53771,165.034048,-51.817788,16.7000,-64.0000,2.8100,0.1880,6.1793
2778,8.863823,58.678479,7.2500,-1.4200,-4.0300,0.1120,8.6731
100678,306.181501,27.115961,6.7200,-17.5200,-27.4500,0.3500,8.2532
88040,269.738562,-22.517561,-0.1800,-2.1800,-2.8400,0.2320,7.0001
3419,10.898433,-17.986464,34.0400,232.7900,32.7100,1.0190,1.7554
108022,328.265746,25.925141,6.3700,9.1200,0.3400,-0.1550,5.2812
53325,163.608786,-33.502499,0.1200,-1.1400,4.2800,1.5150,8.2296
26780,85.335710,-35.246913,7.3900,-4.3000,17.8800,0.3000,8.3738
99689,303.437182,16.157942,14.2100,-8.5000,-0.4100,0.4920,7.5291
93642,286.034537,15.100838,5.3700,-12.2900,-6.1500,1.1000,6.9973
20296,65.239598,50.254817,2.7500,-0.0400,-3.0400,1.6900,6.4931
25204,80.877715,18.600650,2.7200,5.9300,-9.6800,1.6710,6.6397
53379,163.753917,-42.251109,6.5800,-45.9800,-2.5200,-0.0610,6.2186
100265,305.056859,0.740645,8.0200,16.5800,-36.0300,0.4690,7.8851
47668,145.801779,-22.321997,7.2300,-81.6800,4.3100,0.4350,8.0975
30343,95.740377,22.513117,14.0700,56.8400,-108.7900,1.6210,2.3133
66416,204.239831,-76.508347,8.1000,-119.3600,14.8900,0.5020,7.6928
91993,281.251838,-23.638323,1.1400,5.1800,-6.4400,1.1140,8.4934
88207,270.193899,65.897304,1.6800,10.2600,-0.0200,1.0390,8.4075
19861,63.886570,58.521327,35.8100,186.0200,-218.9200,1.0120,8.3500
32899,102.822455,8.511187,0.6500,-5.5200,-1.2900,0.0790,9.0433
73728,226.068749,-63.202885,3.6700,9.1900,-2.0300,1.3770,7.6474
112169,340.768316,65.336250,2.9200,6.6500,-0.8300,-0.0250,6.8750
76843,235.356042,-65.068262,13.4300,-14.1200,-26.0600,0.3510,6.9285
50148,153.553808,-39.343840,2.2000,-17.5400,6.8700,1.4940,6.8651
42113,128.772191,-28.899600,4.0600,-28.8500,12.1600,-0.0090,8.1823
51776,158.701735,-67.165476,3.1300,-16.8300,1.9800,0.0530,8.7384
103660,315.045189,19.961483,13.7500,85.4900,23.4400,0.4220,7.1940
93350,285.208924,42.251923,28.6000,-11.9300,-142.5200,0.5340,6.6906
91203,279.078783,62.152839,4.1000,16.2800,39.3000,0.4080,8.3366
51730,158.540266,-45.741606,7.2000,-126.8300,29.9600,0.4810,8.1368
85911,263.339537,5.700828,14.5800,-54.6400,22.2100,0.5730,8.4821
39820,122.041650,-22.131337,14.6900,-72.2000,112.7800,0.5970,7.4735
109234,331.940070,33.415659,7.9400,-5.4200,-12.8100,0.3380,8.4066
35767,110.661744,-44.617787,1.7900,-6.2600,5.5500,-0.0980,7.8555
33970,105.727308,-24.583061,3.0400,-4.7700,12.6900,-0.0680,7.2692
33386,104.147339,-22.640086,2.9900,11.4400,27.5800,1.0500,8.3236
49054,150.150237,-27.155483,1.1500,-7.5900,0.2300,1.4750,7.6245
56595,174.049624,-60.010861,6.2300,-31.7500,58.8700,0.9260,7.3598
14826,47.854048,41.180303,3.4400,9.3400,-40.5700,1.1700,7.6882
48628,148.749701,-50.997646,2.2600,-4.4500,3.3700,1.2190,8.2104
39316,120.576113,-26.064993,1.0300,-7.8300,4.5700,-0.0640,8.0680
47363,144.750126,-17.624131,12.4300,-58.6900,8.8400,0.2550,6.7331
25867,82.834819,19.023484,2.6100,2.9800,-15.7100,1.0660,8.4747
97195,296.312197,-27.396374,2.6900,5.2600,-3.5400,1.7160,7.6084
118024,359.104868,46.004186,2.0900,6.2100,-0.0100,1.0330,8.0741
35231,109.223240,-3.711347,13.8700,139.1000,-119.1300,0.5100,7.5312
31736,99.595444,-23.580356,4.8900,-1.9000,-8.1400,0.6640,6.2979
56256,172.968696,-81.429170,4.6700,-11.6200,1.6200,0.4450,8.3303
59084,181.752577,-59.694734,7.3500,-27.7700,-12.3400,0.2300,8.6217
40413,123.752851,-30.857099,0.6700,-5.4600,4.2800,0.1170,7.7618
4161,13.287480,51.879498,2.7500,-3.2800,-7.9700,0.1260,8.7560
51341,157.303914,-26.866805,2.5600,-9.3100,10.6900,0.9240,8.3390
17211,55.300070,58.844655,11.5400,38.6200,-64.0000,0.3250,6.8015
31928,100.088478,40.969679,8.3000,-32.7900,-4.0000,0.4710,6.7181
64894,199.522650,-60.397283,3.6700,-19.3900,-0.3600,1.6570,6.8633
76934,235.645526,-66.020287,4.6000,-33.4100,-40.2900,0.9920,7.4595
99353,302.489149,25.536731,2.0300,5.9600,39.0100,0.9940,7.4586
95353,290.989398,38.114475,4.1500,6.7200,12.4000,0.2300,7.9299
14707,47.507813,41.733780,0.3400,6.0900,-12.3600,1.6660,7.8575
54159,166.185377,-49.104241,11.0100,-76.5500,18.0200,0.5490,8.3147
77727,238.036240,-42.591345,6.5500,-67.3900,-12.1000,0.5330,8.0054
24631,79.258835,84.211601,1.5100,16.7200,5.6600,1.5980,7.8574
87393,267.897797,-60.164124,8.7900,-0.1400,-15.6900,1.0080,5.4562
42561,130.136446,-3.980093,12.7200,-204.1000,80.7000,0.9470,7.7162
110096,334.529372,39.792843,3.3200,-4.6600,-16.8700,0.1020,8.9641
93061,284.347559,45.831106,2.4400,-14.4000,-17.3700,1.5060,7.5319
93405,285.349854,-23.228184,5.8300,10.4400,6.6700,1.0890,7.4172
61635,189.505032,-69.603238,5.1900,-27.9000,-14.5600,0.8890,7.0893
21725,69.967397,17.489227,3.1700,-6.7800,-8.8500,1.3200,7.4252
81435,249.497293,-68.032690,9.5300,-173.2200,-167.4500,0.6340,8.7322
104086,316.310728,23.600393,1.3000,3.6400,-4.9400,1.3350,7.0629
93498,285.615209,-24.847590,11.8100,-22.9000,-177.3200,1.2320,5.2104
73215,224.448238,-42.497127,9.0300,21.1800,15.9800,0.2990,7.3761
5749,18.459119,37.653905,4.6400,11.7300,22.9300,1.1110,8.1389
74747,229.141110,-51.899411,9.9600,64.1000,-31.4400,0.4280,8.2982
95180,290.442937,-4.814155,3.7000,-1.1200,-0.4500,0.1980,8.5961
23911,77.064766,42.901893,2.1000,1.1900,-3.1500,0.1980,8.6653
71577,219.573535,-49.901185,4.2200,-14.4600,-13.6500,0.0310,6.6035
81657,250.210857,-60.446756,32.5000,58.2900,-72.9900,0.4880,6.0683
104611,317.869912,50.402192,5.7800,21.9800,13.8400,1.0530,7.3933
88992,272.459207,-47.708945,8.6600,9.1800,-27.0200,1.0970,8.2537
85413,261.808096,-29.942973,9.0400,36.1700,-143.8600,0.7890,8.7338
89330,273.405540,-31.967369,3.2000,-2.9500,-7.9500,-0.0430,6.9124
34474,107.177521,10.024036,1.3600,-7.3100,3.7400,2.7000,6.7447
111243,338.074348,55.199458,6.7500,59.1600,13.5300,0.4290,8.2385
93013,284.230360,56.749550,7.0500,36.7700,40.6200,0.3880,7.0408
47810,146.192506,-75.899027,5.7100,-58.5300,28.9700,0.6900,8.4607
30660,96.643502,-4.597411,2.6900,-3.7200,-2.6000,-0.1510,6.3369
45395,138.766041,-48.503679,4.5000,-23.2000,13.0000,0.0680,8.9196
87551,268.296539,-58.864248,7.7000,12.6800,9.4700,0.4020,7.3016
12717,40.861951,-66.714599,18.3600,98.5500,-80.6800,0.5420,6.1040
30769,96.985998,20.496376,6.0600,-29.0500,12.9100,0.0410,6.3125
57064,175.473761,-60.230803,1.0800,-6.6200,1.3200,0.3510,6.7704
100875,306.807660,51.022621,1.1600,-9.8600,-12.8100,1.4140,8.3725
37159,114.549412,-10.613100,2.2800,-8.7500,-0.8600,1.5720,6.4457
29250,92.507506,-52.799378,4.9800,34.3700,14.0700,0.4630,8.3719
14435,46.575812,49.252920,10.2800,-66.8900,15.2600,0.4250,8.1118
279,0.863754,62.357810,0.8100,-1.4400,0.8500,0.1200,8.7191
83670,256.516668,-66.714614,1.7100,1.8700,-0.4400,1.2500,8.5230
93456,285.497951,-22.093320,4.0800,2.6800,-11.5300,0.2540,8.7002
96480,294.217476,30.325002,2.9300,0.6300,-3.3900,-0.0840,7.7703
115990,352.508239,58.548938,5.6700,18.6700,4.2200,-0.1220,5.0692
68472,210.272664,-78.216193,13.9200,-109.8200,-28.3200,0.5260,8.2259
46638,142.649848,-30.381977,0.5000,-4.1100,-0.5000,1.2010,8.3270
45831,140.170817,-60.383664,2.5800,-42.1800,28.6000,1.4990,7.7820
96193,293.396801,-0.283373,2.9600,7.8100,6.3300,0.3900,8.0084
106535,323.658171,42.404574,2.8000,5.3100,-5.7700,0.1700,7.6300
106605,323.862708,24.452114,4.7300,11.9900,-10.8300,0.1410,6.2689
68786,211.192504,-41.460745,4.4100,-30.2600,-4.2300,0.1610,8.5727
80518,246.555493,-34.945659,-0.4600,14.4300,10.8000,1.3830,8.4255
30015,94.748765,23.001129,1.5800,-2.1500,-1.0600,0.2980,7.8509
33542,104.559885,58.601528,11.6300,33.8300,-94.1800,0.5400,7.9925
57872,178.043548,-49.300506,6.0600,-7.1400,-14.3300,0.4790,8.7405
60128,184.973711,-62.854186,0.8500,-5.8000,-0.3100,0.2480,6.8054
88772,271.838256,15.915895,7.1800,-7.4500,-141.0400,1.1280,6.2933
92119,281.624223,0.869784,1.8600,-3.3000,-9.4800,1.4050,8.1590
99472,302.822720,21.352064,2.5100,14.8800,4.9900,-0.0310,8.0536
100461,305.585261,29.090905,7.6100,31.6700,27.1500,0.4080,8.1686
89813,274.927014,-46.473588,3.5200,15.4800,-3.7500,0.8860,8.2567
84314,258.559396,-26.984708,11.7800,4.5600,-67.2200,0.4270,6.5594
37963,116.726974,-58.906668,2.1500,-4.2600,10.9200,0.0340,8.2624
109217,331.879613,51.718603,0.3200,-2.1400,-2.0800,0.0500,8.8484
97717,297.878772,27.460205,0.7900,-1.1000,-6.1700,1.5020,6.7826
56925,175.056701,-39.146668,7.8000,-30.1700,-22.6900,0.2930,7.5171
105689,321.096559,24.528350,6.4200,34.9400,-9.9600,1.0570,5.9982
74658,228.833948,-55.486389,9.8500,-68.6600,-68.3800,0.6870,8.2545
90696,277.567501,11.196385,2.6900,-0.2700,-2.2600,0.0330,8.1443
29536,93.352892,-15.384182,4.2600,8.3200,-9.0100,1.0010,6.5167
74086,227.097275,-58.697522,0.9100,-5.4700,0.4800,0.0460,8.8897
117637,357.862256,47.754363,2.5700,5.1500,-1.4300,-0.0310,8.1722
15476,49.888488,44.004439,3.9800,13.1100,-9.0700,1.0220,7.1005
59603,183.342842,-56.893261,9.3600,-33.5400,-8.0900,0.4250,8.4577
96966,295.651101,28.348249,4.2200,21.1400,20.0300,0.5400,8.0913
80804,247.496536,-25.147921,6.2400,-25.2800,-30.2900,0.2360,7.3344
68649,210.780469,-71.142106,1.3700,-6.0600,-4.3100,0.0060,8.8083
89981,275.385938,49.121813,4.3200,-24.1800,51.0600,1.6190,4.4389
39323,120.596983,-51.440618,3.2800,-26.6600,14.9600,1.0900,6.8930
100097,304.603069,55.396960,11.2100,-7.5800,-31.1900,0.1180,5.8244
